00XPh,2br3k/5p1p/ppn2Np1/2b1q1P1/2P1p2N/P7/1PQ1B1K1/R4R2 w - - 6 27,c2c1 c5d6 c1f4 e5f4 f1f4 d6f4,2399,76,92,243,crushing long middlegame,https://lichess.org/8CP4mZnr#53
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P2R1PP1/4r3 w - - 0 28,d2e2 e1e2 d3e2 c7b6 e2f3 b6a5 a2a3 a5a4,1689,74,95,4825,crushing endgame master rookEndgame veryLong,https://lichess.org/6kM7Fimp#55
00XXM,3r1br1/Qpqk1p2/p1p1p2p/3nP3/8/2P1NP1N/PP6/1K1R3R b - - 3 25,f8e7 c3c4 b7b6 a7c7 d7c7 c4d5,1728,75,97,1415,advantage long middlegame pin,https://lichess.org/Pd55n9kL/black#50
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r2rBPP/5RK1 b - - 0 26,e2f2 g6f7 g8f8 a7a8,2138,74,92,696,advancedPawn advantage endgame short,https://lichess.org/RsJhaWfC/black#52
00Xfn,rn4k1/pp1q1r2/2pp2B1/3P4/2PB2b1/8/P2K1PP1/7R b - - 1 21,c6d5 h1h8,1506,91,64,234,mate mateIn1 middlegame oneMove,https://lichess.org/UcRGVasb/black#42
00Xiu,8/pp3Q1p/1n2B1pk/8/6Pq/7P/PPP2P2/2K5 w - - 10 31,f2f4 h4e1,600,84,79,126,endgame mate mateIn1 oneMove,https://lichess.org/cVckB6RZ#61
00Xop,r2q1rk1/2p2nbp/1B1p2p1/4p1N1/4P1P1/1bN4P/PP1Q1P2/2KR3R w - - 0 18,b6c7 d8c7 a2b3 f7g5,2433,84,90,198,crushing hangingPiece master middlegame short,https://lichess.org/Bw3qJ0LJ#35
00YCP,2k3nr/1ppr2pp/p3pp2/2b5/5P2/1N2nN2/PP4PP/1RB1R1K1 b - - 3 15,c5a7 c1e3 a7e3 e1e3,993,77,88,320,advantage middlegame short,https://lichess.org/UMVnTZ8x/black#30
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3,2440,80,92,5282,crushing endgame long,https://lichess.org/BqUcvzk5#99
00YMX,r5k1/1p2pp2/p2p3B/3P1P2/2P1P3/3p3Q/Pq6/R4K2 w - - 0 29,h3g4 g8h7 a1e1 h7h6,1361,257,100,8,defensiveMove endgame equality short,https://lichess.org/78vTggqs#57
00YbG,8/7p/3k2p1/p5P1/P2K4/8/8/8 b - - 4 47,d6c6 d4c4 c6d6 c4b5,1690,87,74,28,crushing endgame pawnEndgame short zugzwang,https://lichess.org/onsKQucl/black#94
00Ydr,r2qkb1r/p2p2pb/1p1PpN2/2p1Pp2/2P2P1P/4K3/PP2B1P1/3Q3R b kq - 2 21,g7f6 e2h5 h7g6 h5g6,1076,89,80,34,mate mateIn2 middlegame short,https://lichess.org/3hQsr2bX/black#42
00YeV,r2qr1k1/ppp2ppp/2nbp3/5b2/3P4/2P1BN2/P1PQBPPP/3R1RK1 b - - 7 11,d8f6 e3g5 f6g6 f3h4 h7h6 h4g6,1437,75,79,149,crushing long middlegame trappedPiece,https://lichess.org/wqxB0iyn/black#22
00YhS,7K/8/8/5p2/4kP2/8/6P1/8 w - - 1 62,g2g3 e4f3 h8g7 f3g3 g7f6 g3f4,935,105,54,32,crushing endgame long pawnEndgame,https://lichess.org/JnQJMMAX#123
00Yjy,6k1/5p1p/B2bp2q/5p2/6rP/1P4P1/1Q3P2/5R1K w - - 3 34,f1d1 g4h4 g3h4 h6h4 h1g2 h4g4 g2f1 g4d1,1890,83,68,36,crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/f0Kyo2Fh#67
00Yqw,1Qbk1b1r/4rpp1/p1BP3p/8/3q4/6P1/1PP3PP/1K5R b - - 0 33,e7d7 c6d7 d4c5 d7c8,1955,76,67,46,crushing middlegame pin short,https://lichess.org/bJncxL9v/black#66
00Yuf,5rk1/n1q2ppp/1p1bpn2/1B1p1b2/NP1P4/P3PN2/3B1PPP/3Q1RK1 w - - 0 19,b5e2 f5c2 d1a1 c2a4,2117,74,95,6592,advantage interference middlegame short,https://lichess.org/1vvu6Sdh#37
00ZAn,rnbqk1nr/ppp1b1pp/3p4/4p3/2B1P3/5N2/PPPP2PP/RNBQK2R w KQkq - 0 6,f3e5 d6e5 d1h5 g7g6 h5e5 g8f6,1738,158,82,23,advantage hangingPiece long opening,https://lichess.org/uS929Njx#11
00ZEW,r1b5/pppqNkp1/3p3p/6rn/1PP2p1N/P5P1/4Q2P/4RRK1 b - - 3 22,g5e5 e2h5 e5h5 f1f4 f7e8 e7g6,2371,75,93,554,advantage discoveredAttack long middlegame pin sacrifice,https://lichess.org/cjMxj5uZ/black#44
00ZEc,1r3bk1/5p2/3P1qRP/r1n1p3/ppB5/P2Q1P2/1PP5/1K6 b - - 0 35,g8h7 g6g7 h7h6 d3h7,1809,73,96,8548,doubleCheck mate mateIn2 middlegame short,https://lichess.org/7IfLNNVB/black#70
00ZKw,rn1q1r1k/ppp5/1b2ppQ1/6B1/8/2P5/PP4PP/RN3R1K w - - 2 18,f1f6 d8d1 f6f1 f8f1,1041,105,54,20,backRankMate mate mateIn2 middlegame short,https://lichess.org/eyMv5HY5#35
00ZWf,r1b2bnr/ppQp3p/2n2q1k/6pP/2B1P3/3P4/PPP2PP1/RNB1K2R w KQ - 1 11,c2c3 f8d6 c7d6 f6d6,1366,75,90,468,crushing middlegame short trappedPiece,https://lichess.org/bFAkQOCQ#21
00ZeT,1Q1k4/4r3/2q4p/2p1pp1P/2Bb4/1P6/P6K/4R3 b - - 4 43,d8d7 c4b5 c6b5 b8b5,1334,75,96,11773,crushing endgame pin short,https://lichess.org/c6iAy1Zc/black#86
00Zks,8/P1R4p/5pk1/4q1p1/5P2/6KP/5QP1/7r b - - 0 51,e5c7 a7a8q c7c3 a8f3,1786,76,82,79,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/CPhnVb98/black#102
00a2M,r3r1k1/ppp2p1p/3p2pQ/8/1q6/3B1N2/nBK3PP/7R b - - 3 22,b4c5 c2b3 e8e5 f3e5 d6e5 h6h4,2080,215,-33,8,advantage defensiveMove long middlegame,https://lichess.org/PReNb2iq/black#44
00a98,4r1k1/p4p2/1p3q1p/1P6/3b2p1/P3B1P1/Q1P2PKP/4R3 w - - 0 32,e3d4 f6f3 g2f1 f3h1,1629,97,81,17,endgame mate mateIn2 short,https://lichess.org/pgdIGRB3#63
00aBq,r2r2k1/pp3ppp/1qn2b2/3R4/4QB2/1P3N2/P4PPP/4R1K1 b - - 0 18,d8d5 e4e8 a8e8 e1e8,932,77,88,294,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/0AybhVJm/black#36
00aDl,r5k1/1p3p2/2p1ppp1/3p4/2nP4/1QB2B1P/rPP2PP1/qNKR3R w - - 3 22,f3e2 a1b1 c1b1 a2a1,1456,74,96,10992,attraction mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/pc79SSEd#43
00aEe,rn3rk1/p4p1p/1p4p1/2p5/3n2PP/2Q4N/qPP3B1/2KR3R w - - 2 19,g2a8 d4e2 c1d2 e2c3,1434,183,53,4,crushing fork middlegame short,https://lichess.org/sWKGI4XE#37
00aL1,8/5pr1/1Q4k1/p2pp3/5Rp1/6P1/5PKP/3q4 b - - 1 33,g6h7 f4f5 d1f3 f5f3,2009,82,62,51,advantage endgame short,https://lichess.org/UKybXdi1/black#66
00aME,r1b2rk1/2qnbppp/3p1n2/1pp5/4PP2/1PNQ1N2/P3B1PP/1RB2RK1 w - - 0 14,d3b5 c8a6 b5a6 a8a6,1435,76,85,555,advantage middlegame short,https://lichess.org/16LXTr5C#27
00aYp,2rq1rk1/p1n1bp2/1p2p1pN/3nP2p/3P3P/P2Q1N2/1P4P1/RBB3K1 b - - 1 21,g8g7 h6f7 f8f7 d3g6,1737,80,75,64,crushing master middlegame short,https://lichess.org/AaaUgm4I/black#42
00abm,r1b1k2r/ppp2p2/2nppq1p/3P2p1/1bP3P1/2N2N2/PP2PPP1/2RQKB1R b Kkq - 0 11,c6e5 d1a4 e8f8 a4b4,1333,76,56,190,crushing fork middlegame short,https://lichess.org/6xRIE4k2/black#22
00ae5,2r1kb1r/1p3pp1/pqn1pnp1/3p4/1P1P1B2/P1N2N1P/2P2PP1/R2QK2R b KQk - 0 13,c6b4 c3a4 b6b5 a3b4,2222,220,100,8,equality middlegame short,https://lichess.org/VPTKzgUW/black#26
00awL,4q1r1/k2r1Rp1/ppp4p/2Qp4/3P4/2P1P3/PP4P1/2K2R2 w - - 0 35,c5c6 d7f7 f1f7 e8f7,1645,84,79,88,crushing endgame short,https://lichess.org/TPaROV8B#69
00b6f,6k1/8/5B2/1R3pK1/6p1/6P1/P4P1q/8 w - - 0 41,g5f5 h2h5 f6g5 h5f7 f5g4 f7c4,1700,96,74,25,crushing endgame long,https://lichess.org/8DcVY76B#81
00b7t,r2qr1k1/pb3pp1/1p4n1/3p4/1P2p2p/P1P1N1P1/2Q1PPBP/3R1RK1 w - - 0 20,g2e4 e8e4 c2e4 d5e4 d1d8 a8d8,1494,76,86,104,advantage long middlegame,https://lichess.org/USUzRjja#39
00bFH,4r1k1/1q3ppp/3B1n2/p2P4/8/Pp3Q1P/5PPN/1R4K1 w - - 0 27,f3b3 e8e1 b1e1 b7b3,1493,202,100,10,deflection equality middlegame short,https://lichess.org/E8lzVecv#53
00bGq,1k3r2/ppp2r1p/1b1pQP1p/8/3P3P/2P3R1/Pq4P1/5R1K b - - 0 22,b2b5 e6f7 b5f1 h1h2 f8c8 f7e6,2551,88,85,53,advantage long middlegame,https://lichess.org/GVwrEInE/black#44
00bQA,r7/6k1/2b1R1n1/1p3nR1/1P1p3p/3P1PpP/2N3P1/6K1 b - - 0 40,f5e7 e6e7 g7f6 g5g6 f6e7 g6c6 e7d7 c6c5,2244,78,87,545,crushing exposedKing master middlegame pin skewer veryLong,https://lichess.org/1NlzMdB5/black#80
00bWA,2r1r1k1/3qbppp/pB6/3ppP2/2p1Q3/P6P/BPP3P1/R4RK1 w - - 0 22,e4e5 e7c5 e5d4 c5d4,1026,84,90,363,crushing middlegame short,https://lichess.org/JvdmqrAX#43
00bXU,5r1k/p3q1p1/1p4pp/1P1BP1n1/2P1n1P1/5N1P/6Q1/5RK1 b - - 4 34,g5f3 f1f3 f8f3 g2f3,1472,263,100,6,equality middlegame short,https://lichess.org/hnvrdsFu/black#68
00baZ,r7/8/p1k5/1p1p1pn1/3R3p/2P1P2P/5P2/R5K1 w - - 0 31,d4h4 g5f3 g1g2 f3h4,999,97,95,217,crushing endgame fork short,https://lichess.org/tNXaI1nN#61
00bhw,8/2pR3p/1p1b3k/p2B2pP/P1P2rP1/5P2/4r3/5R1K b - - 0 31,f4d4 d5e4 d4e4 f3e4,2170,79,91,365,crushing endgame short,https://lichess.org/CVsMMWzy/black#62
00bmj,r2q1k1r/p1p2ppp/1p6/8/3n2b1/1Q3NP1/PP1N1PP1/3RKB1R w K - 2 15,b3b4 c7c5 b4c4 d8e7 f1e2 b6b5 c4d3 g4f5 d3d4 c5d4,2446,83,38,94,advantage defensiveMove opening pin veryLong,https://lichess.org/FrYWZCWt#29
00bns,5nk1/1pp2ppp/p5q1/4PN2/2P2Q2/1P1rBP1P/r4P1K/4R3 b - - 5 30,f8e6 f5e7 g8f8 e7g6,987,137,67,30,crushing fork master middlegame pin short,https://lichess.org/qMrSgl2S/black#60
00bnu,2r2rk1/2QR1p1p/p3p1p1/1p4q1/5P2/P1N5/BPP3bP/2K4R w - - 1 20,c7c8 g5f4 c1b1 f8c8,1679,74,89,2825,advantage intermezzo middlegame short,https://lichess.org/zPFxVXT4#39
00bpH,8/5p2/pq5p/1p5k/6B1/6P1/P6P/2Q4K b - - 0 36,h5g4 c1f4 g4h5 f4f5,1866,75,74,425,endgame mate mateIn2 queenEndgame short,https://lichess.org/vVLXcQQI/black#72
00byq,2r3k1/2r1bppp/3ppn2/qp6/3BP3/1Q4P1/PP3PBP/1RR3K1 w - - 5 21,d4e3 c7c1 b1c1 c8c1 e3c1 a5e1 g2f1 e1c1,1170,78,90,418,advantage fork middlegame pin veryLong,https://lichess.org/gofuvC2L#41
00bzy,4k1r1/p1p5/2P4p/3rNp2/1b1BnP1p/4PR1P/P6K/1R6 b - - 1 27,e4d2 b1b4 d2f3 e5f3,1625,98,84,51,advantage middlegame short,https://lichess.org/hR3zgrkT/black#54
00cCK,3r4/1p3k1p/p1b2pp1/8/3rN3/P4P2/1P3KPP/3RR3 w - - 0 27,f2e3 d4d1 e1d1 d8d1,1236,78,82,450,crushing endgame short,https://lichess.org/K8cZoJ8R#53
00cW9,rn2kb1r/1bq2pp1/p3p2p/1p1nP3/2pP3B/2N2N2/1P1QBPPP/R4RK1 b kq - 1 13,f8b4 c3d5 b7d5 d2b4,941,77,92,795,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/gmYIh1Kp/black#26
00ccX,r4rk1/1p1b1pbp/p1pp2p1/8/2PNq3/1P2P2P/PB1Q1PP1/R2R2K1 w - - 0 19,d2d3 e4d3 d1d3 c6c5 b2c3 c5d4,1588,74,94,202,crushing long middlegame,https://lichess.org/8wwce0l0#37
00ct0,4rrk1/pp4pp/2p1b3/4q3/4Bb2/1PPQ4/P4PP1/R1B2R1K w - - 3 22,c1f4 f8f4 e4h7 g8h8 h1g1 f4h4 f2f4 e5c5,2130,78,88,141,crushing middlegame veryLong,https://lichess.org/LbmI3g6K#43
00cud,8/5p2/6p1/1p1N1k2/1PbK4/2P3P1/8/8 b - - 0 48,c4f1 d5e3 f5e6 e3f1,974,94,95,505,crushing endgame fork master short,https://lichess.org/XdT6vR6T/black#96
00d5g,2b2rk1/pp4p1/2p5/4r3/2B5/1P6/P4pK1/5R2 b - - 4 32,g8h8 f1h1 c8h3 h1h3 e5h5 h3h5,956,84,93,537,endgame long mate mateIn3,https://lichess.org/Vf4zaDk5/black#64
00d8a,r1b1k2r/1p3p2/p1pqp3/2b2Ppp/4P1n1/2NB3P/PPP3P1/R2QBR1K w kq - 1 15,d1f3 d6h2,1101,75,89,372,master mate mateIn1 middlegame oneMove,https://lichess.org/nWjnzIeC#29
00dTO,5q2/5rk1/3p1np1/p1p5/1pP2NP1/3PNp1P/PP5K/3Q4 b - - 1 30,f6d7 f4e6 g7g8 e6f8,871,77,100,1213,crushing endgame fork short,https://lichess.org/AQ7wJCy0/black#60
00dTd,3r4/ppp1Q3/1b2kP2/8/4qp2/P1Pr4/1P3P2/1K2N3 b - - 5 31,e6d5 e7d8 d5c6 e1d3,2066,78,92,367,advantage endgame hangingPiece short,https://lichess.org/UVi7iEcB/black#62
00dUW,4k2r/1pb3pp/p4p2/2P1p2b/1PBn4/P3N1P1/3B1P1P/5RK1 w k - 3 23,e3d5 d4f3 g1g2 f3d2,1261,77,82,189,crushing fork middlegame short,https://lichess.org/RnKoYsGf#45
00dnp,8/Q7/7r/8/6K1/1r2k1p1/6P1/8 b - - 2 64,e3e2 a7a2 e2e3 a2b3,1385,75,96,6326,crushing endgame fork master queenRookEndgame short,https://lichess.org/hMbf0KPM/black#128
00dpQ,6k1/5ppp/8/4rP2/1r4P1/2RK3P/8/7B b - - 0 47,b4b5 c3c8 e5e8 c8e8,724,97,83,151,backRankMate endgame mate mateIn2 short,https://lichess.org/8DGDxXX7/black#94
00dqP,r1b2rk1/5p1p/p3pP2/1p1p4/5q1n/1P5P/P1P1QPB1/1K1R2R1 b - - 2 21,f4f6 g2d5 h4g6 d5a8,1828,114,87,23,advantage discoveredAttack middlegame short,https://lichess.org/6NRhzen2/black#42
00dt1,Q7/8/3B4/2p5/Krkn4/8/8/8 w - - 1 54,a4a3 d4b5 a3a2 b5c3 a2a1 b4b1,2208,77,91,555,arabianMate endgame exposedKing fork long mate mateIn3,https://lichess.org/AQkAsoMX#107
00dyB,2rq1r2/4pBkp/pn1P1bp1/1p2N3/3PR3/P4Q2/1P3PPP/3R2K1 w - - 1 25,f7e6 f6e5 d6e7 d8e7 f3e3 e7e6,1804,76,86,68,advantage long master middlegame,https://lichess.org/DAndMjSb#49
00e63,r4r1k/pp4pp/1qpp1b2/4p3/N3P3/3Q4/PPP2PPP/3RR1K1 b - - 3 16,b6d4 d3b3 b7b5 d1d4,1898,100,68,26,advantage discoveredAttack middlegame short trappedPiece,https://lichess.org/9lp8nVz7/black#32
00e7H,8/7p/p1p4k/1p1p4/3Qpq2/2P2NpP/PP4K1/8 w - - 0 44,f3d2 c6c5 d4c5 f4d2,1818,76,94,3491,advantage deflection endgame master masterVsMaster short,https://lichess.org/DTE43D0V#87
00e88,r3kb1r/pp1q1p1p/8/2np2p1/5N2/6P1/PPQPPP1P/R1B2RK1 w kq - 0 16,c2c3 d5d4 f4h5 d4c3,1983,88,81,32,advantage middlegame short,https://lichess.org/5yy8lf1s#31
00eB8,4rb2/2p1q2k/p1Pp2p1/1p1Q3p/7P/2P2R2/PP4P1/1K6 b - - 1 34,f8h6 f3f7 h6g7 f7e7,1025,75,100,306,advantage endgame fork short,https://lichess.org/KYL3UuaC/black#68
00eC6,2kr4/1p3p2/1P6/Q1ppP3/3NnPqp/8/P5KP/2R1R3 w - - 1 29,g2h1 e4f2,989,128,83,17,master mate mateIn1 middlegame oneMove,https://lichess.org/Z0Kq2Ar8#57
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1264,75,93,681,crushing endgame rookEndgame short,https://lichess.org/uwded1rg/black#78
00eIQ,r3k2r/1bBq1pbp/pp2pn2/8/3PP3/2NB4/PPP3PQ/2KR2N1 b kq - 0 15,d7d4 d3b5 a6b5 d1d4,1442,78,79,107,crushing discoveredAttack middlegame short,https://lichess.org/bGq8tHWT/black#30
00eLW,8/8/3q3k/5Q2/4p3/4P2P/5pK1/8 w - - 0 42,f5f4 d6f4 e3f4 e4e3,1090,75,100,636,crushing endgame queenEndgame short,https://lichess.org/jhaADLF2#83
00eOw,r2r2k1/pp3pp1/5q1p/4p3/3p4/2N1P3/PPQ2P1R/2K4R w - - 0 25,e3d4 e5d4 c1b1 d4c3,1658,76,84,94,crushing middlegame short,https://lichess.org/QAjxFUBC#49
00eSU,5r2/p2R4/1p3pk1/PQ4p1/4p1q1/4P1P1/6PK/8 w - - 3 34,a5b6 f8h8 h2g1 g4g3,2017,80,87,161,crushing deflection endgame short,https://lichess.org/RCXs5UcQ#67
00eix,2r1r1k1/pb2qpbp/1p1p1np1/4P3/3B1P2/1P3BP1/PQ1N3P/1R2R1K1 b - - 0 21,b7f3 e5f6 e7e1 b1e1 e8e1 g1f2,1371,75,94,1064,crushing fork long middlegame,https://lichess.org/g5Z6vAB2/black#42
00f99,6k1/p4p2/1p5R/3r2p1/1P2b1P1/P3B2P/5P2/6K1 w - - 1 35,h6h5 d5d1 g1h2 d1h1 h2g3 h1g1,1094,80,82,58,advantage endgame long,https://lichess.org/2eLSy15i#69
00f9k,1b1r2k1/4pp1p/p1N3p1/1p6/8/PP2BN1P/6P1/6K1 b - - 0 27,d8c8 c6e7 g8f8 e7c8,856,89,84,72,crushing endgame fork short,https://lichess.org/IGibUvcX/black#54
00fDM,3rrbk1/2p3R1/1p2q2Q/3p4/1P6/2B4P/6P1/3R2K1 b - - 0 33,f8g7 h6g7,1156,273,100,20,mate mateIn1 middlegame oneMove,https://lichess.org/sx01PyS8/black#66
00fN7,N1bk4/pp1p1R2/5bB1/4p3/4n3/8/PB2r3/2K5 b - - 5 24,e2f2 f7f8 d8e7 f8e8 e7d6 g6e4 f2b2 c1b2,2361,83,75,73,advantage fork middlegame veryLong,https://lichess.org/hpYXRUS4/black#48
00fTw,r2qk2r/4bpp1/4pn1p/pp1pPb2/2p2P1B/P1P1P3/1P2B1PP/RN1Q1RK1 b kq - 0 13,f5b1 e5f6 e7f6 h4f6,1645,77,83,80,advantage middlegame short,https://lichess.org/Y5xbRkWE/black#26
00fZM,5rk1/1q3r1p/3p2RQ/3p4/3B4/2P2P2/P5PP/6K1 b - - 0 30,h7g6 h6h8,1061,76,97,1977,endgame mate mateIn1 oneMove,https://lichess.org/F6b275RM/black#60
00fba,3r2k1/p3qp1p/6p1/P7/3r4/2Q4P/n4PP1/1RR2BK1 w - - 2 31,c3c7 d4d7 c7c5 a2c1 c5e7 d7e7,2009,74,97,1292,crushing long master middlegame,https://lichess.org/PuG50RPy#61
00fgg,4r1k1/p4ppp/8/8/8/8/PP1b1PPP/K2R4 w - - 0 21,d1d2 e8e1 d2d1 e1d1,600,89,63,176,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/AjVJZKD1#41
00fmc,1r1r2k1/2p3b1/p1q4p/3pP1pb/P2B1p2/1B3P2/1P4PP/R2QR1K1 w - - 7 29,e5e6 g7d4 d1d4 b8b3,1497,74,93,970,advantage middlegame short,https://lichess.org/KIWMqJFV#57
00ft3,8/p7/2R3p1/4Nnk1/2P4p/7K/Pr6/8 b - - 3 50,g5f4 e5d3 f4g5 d3b2,1284,80,86,822,crushing endgame fork short,https://lichess.org/CFT5b92o/black#100
00fwM,Qn1qk2r/p4ppp/2p5/2bn4/4pPb1/2N5/PPPP2PP/R1B1KBNR w KQk - 1 9,h2h3 d8h4 g2g3 h4g3,1425,74,93,550,mate mateIn2 opening short,https://lichess.org/REHlrlvo#17
00g5t,5rk1/p1p3p1/bp2p2p/5p2/2qPB3/2P5/2Q2PPP/R4RK1 w - - 0 24,a1a4 c4f1,1246,104,76,43,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aVCFv31r#47
00gH0,3r2k1/6pp/8/5Q2/2pP4/2Pq2P1/5RKP/8 b - - 2 35,d3c3 f5f7 g8h8 f7f8 d8f8 f2f8,1389,89,85,773,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/vnNaoc4v/black#70
00gSv,r2qk2r/1p5p/p2b1p2/3p1Q2/3Bn3/P3P2P/2P2PP1/RN2K1NR w KQkq - 1 16,f5d5 d6b4 a3b4 d8d5,1106,80,79,89,advantage discoveredAttack middlegame short,https://lichess.org/TKSc9fWZ#31
00gcY,3r2k1/5ppp/b3p3/3q4/3r4/p2PQP1P/3R1NPK/R7 w - - 0 35,a1a3 d5d6 h2h1 d6a3,1475,79,68,60,crushing fork middlegame short,https://lichess.org/m6ztJedJ#69
00gsT,1r3rk1/p4pp1/4p2p/1Q2Pn2/1b1P4/4BN2/q4PPP/2R2RK1 w - - 1 19,c1a1 a2a1 f1a1 b8b5,1472,74,92,4486,crushing middlegame short,https://lichess.org/Uwrjbb82#37
00gtb,3q2k1/1Q3p1p/1p4p1/pP1pP3/P1r5/7P/6P1/3R2K1 w - - 0 31,d1d5 c4c1 g1h2 d8g5 b7b8 g8g7 e5e6 g5d5,1469,197,-100,7,crushing endgame veryLong,https://lichess.org/EYvcgkvd#61
00gyK,5rk1/5pp1/3p3p/4p1N1/8/PR6/1p3PPP/6K1 w - - 0 33,g5e4 f8c8 g2g3 c8c1,1827,74,92,434,crushing endgame quietMove short,https://lichess.org/LK8qER3u#65
00h5T,1r2r1k1/3p1pb1/p2q2pp/1p3P2/3p4/P6Q/BPP3PP/4RRK1 b - - 0 23,g6g5 e1e8 b8e8 f5f6,1799,78,71,73,crushing kingsideAttack master middlegame short,https://lichess.org/EzIYa6oA/black#46
00h7S,8/p1N3pp/5k2/2PB2b1/1P4b1/P6r/6K1/4R3 b - - 0 31,h3d3 c7e8 f6g6 d5e4,1600,108,73,16,crushing endgame short,https://lichess.org/3HiYfIf1/black#62
00h8X,r4r1k/pp1q1pb1/2npbn1p/2p1p3/4P3/1BPP1Q2/PP3P1N/RNB2KR1 b - - 9 17,e6b3 c1h6 g7h6 f3f6 h8h7 h2g4 d7e6 a2b3 e6f6 g4f6,2464,82,84,73,advantage deflection exposedKing fork middlegame veryLong,https://lichess.org/8ji7Sjgz/black#34
00h8Z,5k2/p1R4R/1p4p1/3r3q/3P4/2P2rQp/PP5K/8 b - - 4 36,f3g3 c7c8 d5d8 c8d8,1502,79,68,121,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/UAWACryx/black#72
00hNY,8/p7/1p3k2/8/n1K1P3/3N4/P7/8 b - - 0 44,a4c5 d3c5 b6c5 c4d5,2304,85,81,141,crushing endgame knightEndgame short,https://lichess.org/MGfDzlcO/black#88
00hSW,2R5/4b1pk/1r5p/2pPN3/1p2P3/3P4/4K1PP/8 w - - 1 39,e5d7 b4b3 d5d6 e7d6 d7b6 b3b2 b6c4 b2b1q,1859,75,94,3590,advancedPawn advantage endgame master promotion sacrifice veryLong,https://lichess.org/56G5UTGb#77
00hSr,r4rk1/5p2/1q2pnRP/p2p4/1ppP4/2P1P3/PPQN1P2/2K4R b - - 0 21,f7g6 c2g6 g8h8 g6g7,1193,76,99,3812,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FSHLYhgq/black#42
00hYk,8/8/1n4p1/4kp1p/7P/1B2KPP1/8/8 b - - 0 54,b6d5 b3d5 e5d5 e3f4,1166,75,99,1951,crushing endgame short,https://lichess.org/rWJb7AjE/black#108
00hxr,r4rk1/pp3ppp/4p3/3pB1qB/Q1p5/2PbP3/PP1N1P1P/R3K2R w KQ - 0 15,e5g7 g5h5 a4d1 h5d1 a1d1 g8g7,1590,74,85,177,advantage hangingPiece long middlegame,https://lichess.org/4QIugid6#29
00i7t,4r2k/p4r1p/2pp1Q2/2p5/3b1P2/3P2R1/PqPB2PP/4RK2 b - - 0 21,d4f6 e1e8 f7f8 e8f8,992,88,90,94,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fBWee6U4/black#42
00iAF,7k/pQ4p1/2p4p/4r3/3r1p1n/6N1/PP2R1PP/6K1 b - - 0 30,f4g3 b7b8 h8h7 b8e5,1555,98,54,29,crushing endgame fork short,https://lichess.org/r62eqxQB/black#60
00iLe,r1b1r1k1/pp1n1pb1/3p1q1p/2pP2p1/2P1B3/4PNB1/PPQ2PPP/2KR3R w - - 1 15,h2h4 e8e4 h4g5 h6g5,1691,79,87,44,crushing middlegame short,https://lichess.org/fBB50Rwf#29
00iQC,1k1r1b1r/4q3/QBpp4/4p3/4P2p/5p2/P5PP/4R1K1 b - - 0 28,d8d7 e1b1 d7b7 b6a7 b8c8 a6c6 e7c7 c6e8,1990,74,92,337,crushing discoveredAttack exposedKing middlegame queensideAttack quietMove veryLong,https://lichess.org/Yg1J59NW/black#56
00iQD,8/8/8/3K2kp/8/2P1P3/8/8 w - - 0 50,c3c4 h5h4 d5e4 g5g4 c4c5 h4h3 e4e5 h3h2 c5c6 h2h1q,1822,74,96,1035,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/dDMWuoiZ#99
00igM,1k6/1p4R1/2p2p1P/8/2r5/p6K/8/8 b - - 0 39,c4e4 h6h7,1356,78,82,85,advancedPawn crushing endgame oneMove rookEndgame,https://lichess.org/HEu1qD1v/black#78
00ioV,6k1/5Rp1/p6p/1p2P3/1qp1pNQ1/2n1P3/5KPP/3r4 b - - 0 31,g8f7 g4e6 f7f8 f4g6,1910,76,96,7495,endgame mate mateIn2 short,https://lichess.org/IIOYa9Ac/black#62
00ir2,8/6kp/p2P2b1/2p5/2P5/P5P1/1rPR1K2/8 b - - 0 40,b2c2 d2c2 g6c2 d6d7,1381,79,76,88,advancedPawn crushing endgame short,https://lichess.org/9dmwAePJ/black#80
00isY,rnbqkb1r/ppp3pp/5n2/3P1p2/4pB2/2N5/PP3PPP/R2QKBNR b KQkq - 0 7,f8b4 d1a4 c7c6 a4b4,1415,75,100,841,crushing fork master opening short,https://lichess.org/1q2x0Fv6/black#14
